file	ploidy	quality_manual	coverage	spikiness	evenness.mean	evenness.med	paired.end	background	reads.per.mb.bpr	coverage.bpr	gene
blm-2-200uv-f02-r3-c5_S68_.processed.bam	2	G	0.016337176	0.117044198	0.204314198	0.196218242	se	0.014347103	217	1.5	BLM
blm-2-200uv-f02-r3-c6_S69_.processed.bam	2	G	0.016333849	0.116980852	0.204083269	0.197768341	se	0.013042347	216	1.49	BLM
blm-2-200uv-f02-r4-c1_S71_.processed.bam	2	G	0.013142838	0.123200696	0.204426438	0.199248436	se	0.014006604	175	1.21	BLM
blm-2-200uv-f02-r4-c3_S73_.processed.bam	2	G	0.017287809	0.11213531	0.210524383	0.199836057	se	0.020133709	231	1.57	BLM
blm-2-200uv-f02-r4-c5_S75_.processed.bam	2	G	0.013804609	0.122917638	0.20528744	0.19884515	se	0.018879799	181	1.25	BLM
blm-2-200uv-f02-r4-c6_S76_.processed.bam	2	G	0.018068533	0.113122022	0.219992335	0.2094966	se	0.015583864	242	1.63	BLM
blm-2-200uv-f02-r5-c2_S79_.processed.bam	2	G	0.015710894	0.119852664	0.210988625	0.199218484	se	0.020014094	209	1.43	BLM
blm-2-200uv-f02-r5-c3_S80_.processed.bam	2	G	0.016802622	0.120476631	0.238890665	0.227370539	se	0.014844613	230	1.52	BLM
blm-2-200uv-f02-r5-c4_S81_.processed.bam	2	G	0.015420654	0.117825483	0.205931505	0.200666725	se	0.019007896	202	1.4	BLM
blm-2-200uv-f02-r5-c5_S82_.processed.bam	2	G	0.016832793	0.11973307	0.221958346	0.210102622	se	0.018832493	228	1.53	BLM
blm-2-200uv-f02-r6-c1_S85_.processed.bam	2	G	0.015552164	0.120301203	0.205884035	0.198542744	se	0.019315095	205	1.41	BLM
blm-2-200uv-f02-r6-c2_S86_.processed.bam	2	G	0.012169687	0.120430394	0.209348163	0.200922282	se	0.019580328	171	1.14	BLM
blm-2-200uv-f02-r6-c3_S87_.processed.bam	2	G	0.010113044	0.131665376	0.198063052	0.197974316	se	0.019959105	138	0.96	BLM
blm-2-200uv-f02-r6-c5_S89_.processed.bam	2	G	0.011501392	0.130541815	0.217126337	0.211362465	se	0.019739696	162	1.09	BLM
blm-4-100uv-f03-r1-c3_S101_.processed.bam	2	G	0.013137984	0.148786375	0.210805992	0.203313787	se	0.024408341	178	1.21	BLM
blm-4-100uv-f03-r1-c5_S103_.processed.bam	2	G	0.011798525	0.141395296	0.208066511	0.207566977	se	0.046600929	151	1.09	BLM
blm-4-100uv-f03-r1-c6_S104_.processed.bam	2	G	0.015560437	0.126006008	0.203428993	0.203109769	se	0.04921569	201	1.44	BLM
blm-4-100uv-f03-r2-c1_S106_.processed.bam	2	G	0.012734219	0.127779551	0.207713758	0.202633089	se	0.014773033	168	1.17	BLM
blm-4-100uv-f03-r2-c2_S107_.processed.bam	2	G	0.008987324	0.138770314	0.204964629	0.20429252	se	0.012600901	113	0.82	BLM
blm-4-100uv-f03-r2-c3_S108_.processed.bam	2	G	0.015186045	0.118587629	0.1977513	0.196657235	se	0.017070979	195	1.39	BLM
blm-4-100uv-f03-r2-c6_S111_.processed.bam	2	G	0.014050843	0.121784406	0.21024941	0.207666458	se	0.019494956	184	1.28	BLM
blm-4-100uv-f03-r3-c2_S114_.processed.bam	2	G	0.012735597	0.198567272	0.248320308	0.233838648	se	0.054906771	182	1.17	BLM
blm-4-100uv-f03-r3-c5_S117_.processed.bam	2	G	0.013151526	0.136165134	0.21445091	0.212612757	se	0.042895876	171	1.21	BLM
blm-4-100uv-f03-r4-c1_S120_.processed.bam	2	G	0.013004035	0.127732414	0.207548985	0.206934456	se	0.015121195	167	1.19	BLM
blm-4-100uv-f03-r4-c4_S123_.processed.bam	2	G	0.011889386	0.137540822	0.214213735	0.209101078	se	0.018617237	157	1.08	BLM
blm-4-100uv-f03-r4-c6_S125_.processed.bam	2	G	0.01282089	0.125662799	0.236395702	0.223246541	se	0.025998524	175	1.17	BLM
blm-4-100uv-f03-r5-c2_S128_.processed.bam	2	G	0.012777799	0.125936748	0.202756983	0.20007273	se	0.014230331	166	1.17	BLM
blm-4-100uv-f03-r5-c4_S130_.processed.bam	2	G	0.014462566	0.118711661	0.201178241	0.197953543	se	0.023707555	190	1.33	BLM
blm-4-100uv-f03-r5-c5_S131_.processed.bam	2	G	0.013545736	0.121779846	0.199049181	0.198036865	se	0.04292934	176	1.25	BLM
blm-4-100uv-f03-r6-c1_S134_.processed.bam	2	G	0.014488913	0.119518006	0.200387286	0.198107567	se	0.018064215	188	1.33	BLM
blm-4-100uv-f03-r6-c2_S135_.processed.bam	2	G	0.01007527	0.132880128	0.20276261	0.201873665	se	0.01489261	135	0.95	BLM
blm-4-100uv-f03-r6-c3_S136_.processed.bam	2	G	0.005979595	0.172273393	0.218762257	0.217079717	se	0.020675708	82	0.57	BLM
blm-4-100uv-f03-r6-c5_S138_.processed.bam	2	G	0.00987431	0.136531449	0.207807786	0.206830981	se	0.021396621	132	0.93	BLM
blm-4-200uv-f04-r1-c2_S149_.processed.bam	2	G	0.014222511	0.133760126	0.216094538	0.212126536	se	0.023956307	187	1.29	BLM
blm-4-200uv-f04-r1-c3_S150_.processed.bam	2	G	0.016941801	0.117561322	0.199298405	0.198693021	se	0.026075961	218	1.54	BLM
blm-4-200uv-f04-r1-c6_S153_.processed.bam	2	G	0.016731068	0.117614504	0.200561119	0.199737416	se	0.037983229	213	1.51	BLM
blm-4-200uv-f04-r2-c2_S156_.processed.bam	2	G	0.011442031	0.130187836	0.206104846	0.205912798	se	0.053821827	140	1.01	BLM
blm-4-200uv-f04-r2-c3_S157_.processed.bam	2	G	0.017568231	0.114402478	0.206391246	0.201110149	se	0.018915699	226	1.57	BLM
blm-4-200uv-f04-r2-c4_S158_.processed.bam	2	G	0.008987878	0.134937445	0.212150954	0.211279291	se	0.024411329	124	0.86	BLM
blm-4-200uv-f04-r2-c5_S159_.processed.bam	2	G	0.017820927	0.121635153	0.185012324	0.1833809	se	0.023168833	215	1.6	BLM
blm-4-200uv-f04-r2-c6_S160_.processed.bam	2	G	0.01987149	0.111747889	0.20525885	0.199692053	se	0.034706197	256	1.77	BLM
blm-4-200uv-f04-r3-c1_S162_.processed.bam	2	G	0.016338258	0.195228772	0.241645032	0.228949738	se	0.021485702	226	1.47	BLM
blm-4-200uv-f04-r3-c2_S163_.processed.bam	2	G	0.003723674	0.330844384	0.246479102	0.242169796	se	0.041587354	40	0.33	BLM
blm-4-200uv-f04-r3-c3_S164_.processed.bam	2	G	0.012031545	0.163603176	0.219933759	0.213723126	se	0.038659704	156	1.07	BLM
blm-4-200uv-f04-r3-c4_S165_.processed.bam	2	G	0.013415937	0.132502758	0.202384956	0.201652645	se	0.03435144	169	1.21	BLM
blm-4-200uv-f04-r3-c5_S166_.processed.bam	2	G	0.01603601	0.150773306	0.21421003	0.20998904	se	0.024866219	207	1.44	BLM
blm-4-200uv-f04-r4-c1_S169_.processed.bam	2	G	0.018847743	0.115864122	0.199853788	0.199224501	se	0.028177156	235	1.69	BLM
blm-4-200uv-f04-r4-c4_S172_.processed.bam	2	G	0.015973508	0.174843338	0.244914881	0.231052449	se	0.032073509	220	1.43	BLM
blm-4-200uv-f04-r5-c1_S176_.processed.bam	2	G	0.017598661	0.122204002	0.201355598	0.200748277	se	0.046521678	221	1.57	BLM
blm-4-200uv-f04-r5-c3_S178_.processed.bam	2	G	0.015233657	0.237441334	0.25451176	0.249834045	se	0.040238651	207	1.36	BLM
blm-4-200uv-f04-r5-c5_S180_.processed.bam	2	G	0.013555284	0.232666733	0.24983285	0.239998226	se	0.034035484	189	1.23	BLM
blm-4-200uv-f04-r6-c1_S183_.processed.bam	2	G	0.00931862	0.144543045	0.209092475	0.208974007	se	0.027425256	117	0.85	BLM
blm-4-200uv-f04-r6-c2_S184_.processed.bam	2	G	0.015882483	0.116600648	0.203303313	0.200792986	se	0.021013415	209	1.45	BLM
blm-4-200uv-f04-r6-c3_S185_.processed.bam	2	G	0.010226485	0.160860473	0.217734568	0.214165824	se	0.03016177	143	0.96	BLM
blm-4-200uv-f04-r6-c4_S186_.processed.bam	2	G	0.009991537	0.133445587	0.203804819	0.203081988	se	0.040054	135	0.94	BLM
recql1-1-100uv-f05-r1-c1_S197_.processed.bam	1	G	0.003553854	0.279303257	0.251278504	0.241108147	se	0.031368192	52	0.33	RECQL1
recql1-1-100uv-f05-r1-c2_S198_.processed.bam	1	G	0.005873308	0.159596539	0.206442304	0.205161527	se	0.028768508	74	0.55	RECQL1
recql1-1-100uv-f05-r1-c3_S199_.processed.bam	1	G	0.005572399	0.160148851	0.199465257	0.198462636	se	0.038881569	74	0.52	RECQL1
recql1-1-100uv-f05-r1-c5_S201_.processed.bam	1	G	0.003527025	0.201694549	0.219707501	0.218063352	se	0.031936214	46	0.33	RECQL1
recql1-1-100uv-f05-r1-c6_S202_.processed.bam	1	G	0.006405711	0.154088447	0.197426432	0.196367402	se	0.03170722	84	0.59	RECQL1
recql1-1-100uv-f05-r2-c1_S204_.processed.bam	1	G	0.004964852	0.174865482	0.203883693	0.203328894	se	0.025834883	64	0.46	RECQL1
recql1-1-100uv-f05-r2-c3_S206_.processed.bam	1	G	0.00591591	0.223049508	0.221215848	0.216042932	se	0.029286114	80	0.55	RECQL1
recql1-1-100uv-f05-r2-c4_S207_.processed.bam	1	G	0.002992489	0.201272041	0.211372629	0.211368266	se	0.049683306	41	0.29	RECQL1
recql1-1-100uv-f05-r2-c6_S209_.processed.bam	1	G	0.006985354	0.154527484	0.1949443	0.193915978	se	0.038497499	91	0.64	RECQL1
recql1-1-100uv-f05-r3-c1_S211_.processed.bam	1	G	0.004324702	0.209904488	0.218751282	0.215986236	se	0.037345759	59	0.41	RECQL1
recql1-1-100uv-f05-r3-c2_S212_.processed.bam	1	G	0.003618195	0.286925903	0.272790309	0.264257192	se	0.048542516	55	0.34	RECQL1
recql1-1-100uv-f05-r3-c3_S213_.processed.bam	1	G	0.004883726	0.171588504	0.202521717	0.201837351	se	0.025976616	63	0.45	RECQL1
recql1-1-100uv-f05-r3-c4_S214_.processed.bam	1	G	0.003895872	0.185092318	0.207640904	0.207033312	se	0.028016394	51	0.36	RECQL1
recql1-1-100uv-f05-r3-c6_S216_.processed.bam	1	G	0.004899821	0.173662644	0.203034103	0.20247324	se	0.028108749	64	0.45	RECQL1
recql1-1-100uv-f05-r4-c1_S218_.processed.bam	1	G	0.00417822	0.180361855	0.204731903	0.204432222	se	0.032434151	54	0.39	RECQL1
recql1-1-100uv-f05-r4-c3_S220_.processed.bam	1	G	0.005099683	0.188757884	0.209687027	0.207253682	se	0.031664476	67	0.47	RECQL1
recql1-1-100uv-f05-r4-c6_S223_.processed.bam	1	G	0.004759376	0.174501971	0.202891312	0.202518638	se	0.031312277	62	0.44	RECQL1
recql1-1-100uv-f05-r5-c2_S226_.processed.bam	1	G	0.004921249	0.173841498	0.202594545	0.202172973	se	0.024234073	63	0.46	RECQL1
recql1-1-100uv-f05-r5-c4_S228_.processed.bam	1	G	0.003331257	0.199305752	0.213831552	0.213388921	se	0.038353509	43	0.31	RECQL1
recql1-1-100uv-f05-r5-c5_S229_.processed.bam	1	G	0.005085943	0.170637804	0.202211815	0.2013219	se	0.029002994	67	0.47	RECQL1
recql1-1-100uv-f05-r5-c6_S230_.processed.bam	1	G	0.004432882	0.179287472	0.202221401	0.201861324	se	0.032397492	57	0.41	RECQL1
recql1-1-100uv-f05-r6-c2_S233_.processed.bam	1	G	0.005146606	0.167426994	0.2013692	0.200588495	se	0.027130704	70	0.48	RECQL1
recql1-1-100uv-f05-r6-c4_S235_.processed.bam	1	G	0.003790295	0.190075931	0.208536032	0.208018168	se	0.056052348	51	0.36	RECQL1
recql1-1-200uv-f06-r1-c1_S246_.processed.bam	1	G	0.005054624	0.164673781	0.203605883	0.20268474	se	0.020788416	67	0.47	RECQL1
recql1-1-200uv-f06-r1-c2_S247_.processed.bam	1	G	0.005742711	0.161104573	0.201736411	0.20055563	se	0.023319151	76	0.53	RECQL1
recql1-1-200uv-f06-r1-c3_S248_.processed.bam	1	G	0.005967835	0.161089909	0.199499877	0.198863899	se	0.021567691	78	0.55	RECQL1
recql1-1-200uv-f06-r1-c4_S249_.processed.bam	1	G	0.00397178	0.26626149	0.24921659	0.239028479	se	0.02985408	57	0.37	RECQL1
recql1-1-200uv-f06-r2-c1_S253_.processed.bam	1	G	0.005300636	0.18283691	0.211597324	0.210038185	se	0.023719045	70	0.49	RECQL1
recql1-1-200uv-f06-r2-c3_S255_.processed.bam	1	G	0.005627555	0.166405263	0.202727537	0.201719898	se	0.025053463	74	0.52	RECQL1
recql1-1-200uv-f06-r2-c4_S256_.processed.bam	1	G	0.003226596	0.261963368	0.243090893	0.231288994	se	0.030640373	48	0.31	RECQL1
recql1-1-200uv-f06-r2-c5_S257_.processed.bam	1	G	0.004517224	0.177719445	0.205548765	0.205394258	se	0.026579901	60	0.42	RECQL1
recql1-1-200uv-f06-r2-c6_S258_.processed.bam	1	G	0.005456714	0.166055951	0.20406962	0.203409424	se	0.020187125	71	0.5	RECQL1
recql1-1-200uv-f06-r3-c5_S264_.processed.bam	1	G	0.002396494	0.280734002	0.280407526	0.278041072	se	0.055246148	34	0.22	RECQL1
recql1-1-200uv-f06-r4-c1_S267_.processed.bam	1	G	0.003702793	0.203191598	0.213193626	0.212743306	se	0.050107321	48	0.34	RECQL1
recql1-1-200uv-f06-r4-c2_S268_.processed.bam	1	G	0.003085084	0.28355285	0.246385925	0.241081013	se	0.02355308	44	0.29	RECQL1
recql1-1-200uv-f06-r4-c3_S269_.processed.bam	1	G	0.003288622	0.282643041	0.257292179	0.246409303	se	0.032791101	49	0.31	RECQL1
recql1-1-200uv-f06-r4-c4_S270_.processed.bam	1	G	0.004318103	0.182806006	0.209894941	0.209539409	se	0.021616655	56	0.4	RECQL1
recql1-1-200uv-f06-r4-c5_S271_.processed.bam	1	G	0.003767607	0.192006623	0.214726015	0.213681105	se	0.026280103	49	0.35	RECQL1
recql1-1-200uv-f06-r4-c6_S272_.processed.bam	1	G	0.004378046	0.179767471	0.207213904	0.206571206	se	0.026385359	57	0.41	RECQL1
recql1-1-200uv-f06-r5-c1_S274_.processed.bam	1	G	0.005258953	0.166836466	0.203049735	0.202474418	se	0.027131378	68	0.48	RECQL1
recql1-1-200uv-f06-r5-c2_S275_.processed.bam	1	G	0.002619394	0.308055333	0.255072886	0.246262693	se	0.02203095	38	0.25	RECQL1
recql1-1-200uv-f06-r5-c5_S278_.processed.bam	1	G	0.00504724	0.181394446	0.211437797	0.211114596	se	0.034299545	66	0.47	RECQL1
recql1-1-200uv-f06-r6-c3_S283_.processed.bam	1	G	0.002455903	0.226368232	0.219502526	0.218754391	se	0.024376133	34	0.23	RECQL1
recql1-1-200uv-f06-r6-c4_S284_.processed.bam	1	G	0.002996541	0.204267729	0.214402781	0.2137989	se	0.021133419	41	0.29	RECQL1
recql1-1-200uv-f06-r6-c5_S285_.processed.bam	1	G	0.003105245	0.207464615	0.214511151	0.213751499	se	0.048994181	43	0.3	RECQL1
recql5-wrn-1-100uv-f07-r1-c1_S295_.processed.bam	2	G	0.019796097	0.137644671	0.202436899	0.200786753	se	0.091429702	255	1.78	WRN/RECQL5
recql5-wrn-1-100uv-f07-r1-c3_S297_.processed.bam	2	G	0.019310239	0.120690288	0.196768717	0.192205286	se	0.047333236	249	1.72	WRN/RECQL5
recql5-wrn-1-100uv-f07-r2-c1_S302_.processed.bam	2	G	0.018453203	0.113483625	0.194842381	0.18991288	se	0.031036691	237	1.64	WRN/RECQL5
recql5-wrn-1-100uv-f07-r2-c2_S303_.processed.bam	2	G	0.010683459	0.137301142	0.202935443	0.199968489	se	0.019154658	134	0.95	WRN/RECQL5
recql5-wrn-1-100uv-f07-r2-c5_S306_.processed.bam	2	G	0.018533829	0.112710286	0.194923809	0.18958492	se	0.028257156	242	1.67	WRN/RECQL5
recql5-wrn-1-100uv-f07-r3-c2_S310_.processed.bam	2	G	0.019583884	0.127855285	0.200612051	0.196320659	se	0.061890982	254	1.75	WRN/RECQL5
recql5-wrn-1-100uv-f07-r3-c4_S312_.processed.bam	2	G	0.011752747	0.141163798	0.216653392	0.206963628	se	0.065047683	154	1.05	WRN/RECQL5
recql5-wrn-1-100uv-f07-r3-c5_S313_.processed.bam	2	G	0.012866342	0.148000562	0.211149036	0.208838075	se	0.058509007	167	1.16	WRN/RECQL5
recql5-wrn-1-100uv-f07-r3-c6_S314_.processed.bam	2	G	0.017938632	0.115270725	0.191274043	0.186504692	se	0.027092712	230	1.59	WRN/RECQL5
recql5-wrn-1-100uv-f07-r4-c4_S319_.processed.bam	2	G	0.017406304	0.117732051	0.192887169	0.188967789	se	0.037786512	225	1.56	WRN/RECQL5
recql5-wrn-1-100uv-f07-r4-c5_S320_.processed.bam	2	G	0.014668521	0.122729923	0.200173058	0.19283178	se	0.039447081	189	1.3	WRN/RECQL5
recql5-wrn-1-100uv-f07-r5-c4_S326_.processed.bam	2	G	0.018034502	0.113957241	0.196624326	0.194796126	se	0.027153256	230	1.62	WRN/RECQL5
recql5-wrn-1-100uv-f07-r5-c5_S327_.processed.bam	2	G	0.018793262	0.111780393	0.196729691	0.190892076	se	0.025339961	244	1.68	WRN/RECQL5
recql5-wrn-1-100uv-f07-r6-c2_S331_.processed.bam	2	G	0.015410931	0.118865134	0.203688884	0.200624203	se	0.031848288	208	1.42	WRN/RECQL5
recql5-wrn-1-100uv-f07-r6-c4_S333_.processed.bam	2	G	0.009505571	0.139467664	0.202560382	0.199346756	se	0.031124546	132	0.9	WRN/RECQL5
recql5-wrn-1-100uv-f07-r6-c5_S334_.processed.bam	2	G	0.013047793	0.125251014	0.19890938	0.194102517	se	0.031861757	180	1.22	WRN/RECQL5
recql5-wrn-1-200uv-f08-r1-c2_S345_.processed.bam	2	G	0.02448895	0.108017155	0.191352888	0.187972737	se	0.023923044	310	2.15	WRN/RECQL5
recql5-wrn-1-200uv-f08-r1-c6_S349_.processed.bam	2	G	0.024174828	0.106560165	0.194489061	0.186578272	se	0.023310624	295	2.04	WRN/RECQL5
recql5-wrn-1-200uv-f08-r2-c3_S353_.processed.bam	2	G	0.003511968	0.378913352	0.248473216	0.242622929	se	0.042961418	35	0.3	WRN/RECQL5
recql5-wrn-1-200uv-f08-r3-c2_S359_.processed.bam	2	G	0.025696371	0.103938806	0.189630232	0.185497878	se	0.029583496	323	2.23	WRN/RECQL5
recql5-wrn-1-200uv-f08-r3-c5_S362_.processed.bam	2	G	0.021926139	0.111909924	0.210139368	0.200073315	se	0.019660428	282	1.91	WRN/RECQL5
recql5-wrn-1-200uv-f08-r3-c6_S363_.processed.bam	2	G	0.026958699	0.102983894	0.194115197	0.186459746	se	0.022234107	339	2.33	WRN/RECQL5
recql5-wrn-1-200uv-f08-r4-c1_S365_.processed.bam	2	G	0.021802407	0.112090273	0.170448818	0.17002362	se	0.02218245	265	1.9	WRN/RECQL5
recql5-wrn-1-200uv-f08-r4-c3_S367_.processed.bam	2	G	0.023584998	0.106774859	0.190381137	0.185159596	se	0.040778141	289	2.01	WRN/RECQL5
recql5-wrn-1-200uv-f08-r4-c4_S368_.processed.bam	2	G	0.022663507	0.106356804	0.193385103	0.188479849	se	0.01798088	285	1.98	WRN/RECQL5
recql5-wrn-1-200uv-f08-r4-c5_S369_.processed.bam	2	G	0.021038429	0.111338743	0.195112908	0.188941575	se	0.026893406	262	1.81	WRN/RECQL5
recql5-wrn-1-200uv-f08-r5-c1_S372_.processed.bam	2	G	0.022306173	0.109937977	0.196491894	0.190216241	se	0.029386006	281	1.93	WRN/RECQL5
recql5-wrn-1-200uv-f08-r5-c2_S373_.processed.bam	2	G	0.020574789	0.113033082	0.197578709	0.191638624	se	0.021260353	257	1.78	WRN/RECQL5
recql5-wrn-1-200uv-f08-r5-c4_S375_.processed.bam	2	G	0.029896761	0.115103017	0.197797655	0.193075332	se	0.029630201	369	2.56	WRN/RECQL5
recql5-wrn-1-200uv-f08-r6-c1_S379_.processed.bam	2	G	0.022736347	0.11094231	0.206354784	0.202393605	se	0.02822663	286	1.98	WRN/RECQL5
recql5-wrn-1-200uv-f08-r6-c3_S381_.processed.bam	2	G	0.014905251	0.156179845	0.207313932	0.206632267	se	0.101058538	202	1.39	WRN/RECQL5
recql5-wrn-1-200uv-f08-r6-c4_S382_.processed.bam	2	G	0.015158432	0.11776218	0.202596216	0.197128456	se	0.033548889	208	1.4	WRN/RECQL5
recql5-wrn-1-200uv-f08-r6-c5_S383_.processed.bam	2	G	0.019386847	0.1114528	0.199292007	0.189507365	se	0.029165178	266	1.78	WRN/RECQL5
recql5-wrn-6-100uv-f09-r1-c1_S393_.processed.bam	2	G	0.024750491	0.107128878	0.224803209	0.205753904	se	0.027569178	324	2.14	WRN/RECQL5
recql5-wrn-6-100uv-f09-r1-c3_S395_.processed.bam	2	G	0.024376292	0.104704412	0.222055672	0.205832738	se	0.024714501	316	2.1	WRN/RECQL5
recql5-wrn-6-100uv-f09-r1-c6_S398_.processed.bam	2	G	0.022237174	0.125707662	0.224074863	0.209775188	se	0.030871881	283	1.91	WRN/RECQL5
recql5-wrn-6-100uv-f09-r2-c4_S403_.processed.bam	2	G	0.013538633	0.120596142	0.224009814	0.20785134	se	0.028522967	193	1.26	WRN/RECQL5
recql5-wrn-6-100uv-f09-r3-c1_S407_.processed.bam	2	G	0.026186381	0.1083936	0.222026661	0.211895978	se	0.028489266	334	2.26	WRN/RECQL5
recql5-wrn-6-100uv-f09-r3-c3_S409_.processed.bam	2	G	0.018508843	0.115827293	0.224527785	0.207195894	se	0.029004579	236	1.58	WRN/RECQL5
recql5-wrn-6-100uv-f09-r3-c5_S411_.processed.bam	2	G	0.004302109	0.409205424	0.238005043	0.230549515	se	0.144517787	41	0.37	WRN/RECQL5
recql5-wrn-6-100uv-f09-r3-c6_S412_.processed.bam	2	G	0.02593411	0.113053343	0.20262091	0.196604878	se	0.035668607	323	2.21	WRN/RECQL5
recql5-wrn-6-100uv-f09-r4-c1_S414_.processed.bam	2	G	0.01644565	0.155457211	0.243966134	0.243711528	se	0.065201718	189	1.41	WRN/RECQL5
recql5-wrn-6-100uv-f09-r4-c2_S415_.processed.bam	2	G	0.024279564	0.10678497	0.223613632	0.204537832	se	0.02985512	314	2.09	WRN/RECQL5
recql5-wrn-6-100uv-f09-r4-c3_S416_.processed.bam	2	G	0.028032966	0.101893203	0.225545446	0.202964517	se	0.046174165	355	2.35	WRN/RECQL5
recql5-wrn-6-100uv-f09-r4-c4_S417_.processed.bam	2	G	0.021053923	0.112102029	0.228455217	0.208529691	se	0.035597596	269	1.78	WRN/RECQL5
recql5-wrn-6-100uv-f09-r4-c5_S418_.processed.bam	2	G	0.018522405	0.117806267	0.228611646	0.212678498	se	0.039657429	238	1.58	WRN/RECQL5
recql5-wrn-6-100uv-f09-r5-c1_S421_.processed.bam	2	G	0.007341466	0.38973446	0.237651925	0.230791127	se	0.122190592	71	0.62	WRN/RECQL5
recql5-wrn-6-100uv-f09-r5-c4_S424_.processed.bam	2	G	0.023128381	0.105950625	0.222986311	0.20786304	se	0.02358745	292	1.96	WRN/RECQL5
recql5-wrn-6-200uv-f10-r1-c3_S444_.processed.bam	2	G	0.01954239	0.114299425	0.229061601	0.210944163	se	0.013533433	253	1.67	WRN/RECQL5
recql5-wrn-6-200uv-f10-r1-c4_S445_.processed.bam	2	G	0.027516783	0.105748124	0.225833915	0.204960224	se	0.02520829	357	2.34	WRN/RECQL5
recql5-wrn-6-200uv-f10-r1-c6_S447_.processed.bam	2	G	0.029929683	0.129301905	0.220794794	0.20735751	se	0.060946696	379	2.55	WRN/RECQL5
recql5-wrn-6-200uv-f10-r2-c2_S450_.processed.bam	2	G	0.014513126	0.129419984	0.226231964	0.214282548	se	0.010949344	182	1.24	WRN/RECQL5
recql5-wrn-6-200uv-f10-r2-c4_S452_.processed.bam	2	G	0.013201121	0.120332363	0.225359272	0.20916369	se	0.02847	187	1.22	WRN/RECQL5
recql5-wrn-6-200uv-f10-r2-c5_S453_.processed.bam	2	G	0.024416165	0.106914518	0.233872389	0.213342557	se	0.014628209	315	2.08	WRN/RECQL5
recql5-wrn-6-200uv-f10-r3-c1_S456_.processed.bam	2	G	0.026506819	0.106506505	0.224301923	0.204355127	se	0.016698313	341	2.24	WRN/RECQL5
recql5-wrn-6-200uv-f10-r3-c5_S460_.processed.bam	2	G	0.025576481	0.119509734	0.233821355	0.214851648	se	0.031389738	325	2.15	WRN/RECQL5
recql5-wrn-6-200uv-f10-r4-c1_S463_.processed.bam	2	G	0.025721284	0.141130001	0.220043529	0.214194342	se	0.060893493	316	2.17	WRN/RECQL5
recql5-wrn-6-200uv-f10-r4-c4_S466_.processed.bam	2	G	0.021947508	0.112119169	0.237785663	0.221656402	se	0.012339562	286	1.88	WRN/RECQL5
recql5-wrn-6-200uv-f10-r4-c5_S467_.processed.bam	2	G	0.019696878	0.122683759	0.231967961	0.207310265	se	0.033201266	253	1.65	WRN/RECQL5
recql5-wrn-6-200uv-f10-r5-c2_S471_.processed.bam	2	G	0.022402718	0.108827256	0.224342583	0.206123689	se	0.017293346	284	1.9	WRN/RECQL5
recql5-wrn-6-200uv-f10-r5-c3_S472_.processed.bam	2	G	0.027152648	0.127376007	0.220249794	0.206834762	se	0.03798339	343	2.31	WRN/RECQL5
recql5-wrn-6-200uv-f10-r5-c5_S474_.processed.bam	2	G	0.025221704	0.106301264	0.226070682	0.206778106	se	0.01047474	323	2.13	WRN/RECQL5
recql5-wrn-6-200uv-f10-r6-c1_S477_.processed.bam	2	G	0.011035896	0.137238479	0.217102434	0.210635586	se	0.016559272	137	0.94	WRN/RECQL5
recql5-wrn-6-200uv-f10-r6-c4_S480_.processed.bam	2	G	0.015125641	0.119344168	0.243243702	0.214746861	se	0.015559944	218	1.37	WRN/RECQL5
recql5-wrn-6-200uv-f10-r6-c5_S481_.processed.bam	2	G	0.016984793	0.11788518	0.2394117	0.210383155	se	0.020122918	247	1.55	WRN/RECQL5
wrn-1-100uv-f11-r1-c2_S492_.processed.bam	2	G	0.031111286	0.106159288	0.188035433	0.187314483	se	0.024257378	371	2.65	WRN
wrn-1-100uv-f11-r1-c3_S493_.processed.bam	2	G	0.023259776	0.115503344	0.225599174	0.209393218	se	0.025934728	301	1.99	WRN
wrn-1-100uv-f11-r1-c4_S494_.processed.bam	2	G	0.024793771	0.106379702	0.18279564	0.177421846	se	0.02404539	311	2.15	WRN
wrn-1-100uv-f11-r1-c5_S495_.processed.bam	2	G	0.02386509	0.115376627	0.186065352	0.183811374	se	0.019683296	287	2.03	WRN
wrn-1-100uv-f11-r1-c6_S496_.processed.bam	2	G	0.028972993	0.105053375	0.173143457	0.172271422	se	0.027271055	352	2.49	WRN
wrn-1-100uv-f11-r2-c2_S499_.processed.bam	2	G	0.015529106	0.136970912	0.196930365	0.192119624	se	0.058079594	187	1.32	WRN
wrn-1-100uv-f11-r2-c4_S501_.processed.bam	2	G	0.012496856	0.124599327	0.19710068	0.191762811	se	0.028187197	173	1.17	WRN
wrn-1-100uv-f11-r2-c5_S502_.processed.bam	2	G	0.023412034	0.114589347	0.197707852	0.190776788	se	0.023520929	294	2.02	WRN
wrn-1-100uv-f11-r2-c6_S503_.processed.bam	2	G	0.026298089	0.108972594	0.196060423	0.186691818	se	0.029384625	330	2.26	WRN
wrn-1-100uv-f11-r3-c2_S506_.processed.bam	2	G	0.023102694	0.109234534	0.198172284	0.190479124	se	0.030718444	289	1.99	WRN
wrn-1-100uv-f11-r3-c3_S507_.processed.bam	2	G	0.018814498	0.116802367	0.186756922	0.18628882	se	0.020645918	224	1.61	WRN
