"gene_id"	"ctrl_1"	"ctrl_2"	"ctrl_3"	"SENP1_KO_1"	"SENP1_KO_2"	"SENP1_KO_3"	"CHD3_KO_1"	"CHD3_KO_2"	"CHD3_KO_3"
"ENSG00000010704"	0	0	0	0.0131465	0.11224	0	0.0752158	0	0.0163047
"ENSG00000010803"	10.7455	11.9256	9.32035	15.2059	12.6137	12.0824	11.1313	11.6872	14.0947
"ENSG00000010810"	7.02037	6.49078	7.9889	7.15604	9.27128	8.06078	8.1249	8.7804	8.77379
"ENSG00000010818"	1.10339	1.13295	0.892813	3.39333	0.724621	0.762856	1.29544	1.5027	2.20578
"ENSG00000010932"	0	0	0	0	0	0	0	0	0
"ENSG00000011007"	19.4435	21.8934	20.8189	22.8	23.9954	25.1012	18.32	18.1372	18.0048
"ENSG00000011009"	3.29714	4.79888	6.10939	10.5704	9.86396	7.35029	6.24531	4.08524	5.57144
"ENSG00000011021"	3.1637	2.44848	3.1393	4.10705	5.07566	3.69428	3.38807	3.30685	3.41613
"ENSG00000011028"	0.372492	0.477991	0.623468	0.95858	1.35887	0.53123	1.26171	0.796866	0.731851
"ENSG00000011052"	98.7593	98.042	68.5048	25.4692	17.1454	32.4771	40.4643	123.411	85.3053
"ENSG00000011083"	0	0	0	0	0	0	0	0	0
"ENSG00000011105"	2.91943	3.05012	3.15974	4.70915	4.51199	5.8641	4.32719	2.5118	3.78912
"ENSG00000011114"	10.0911	12.3347	12.456	9.38075	10.7516	10.5844	11.3071	11.8306	11.5614
"ENSG00000011132"	0.886547	0.531307	0.708741	1.26514	0.929909	1.11349	1.04371	0.482562	0.773336
"ENSG00000011143"	7.26595	7.81202	8.1723	11.6084	9.82244	9.44306	10.5524	8.12252	8.13949
"ENSG00000011198"	12.0458	11.7478	12.1809	13.1259	14.0501	12.5659	10.7978	10.2154	10.5117
"ENSG00000011201"	0	0	0.00767222	0	0	0	0	0	0
"ENSG00000011243"	48.8029	56.3832	58.9916	54.4498	61.5224	57.3725	54.6228	70.5586	57.8717
"ENSG00000011258"	18.88	20.1281	21.8622	15.3962	15.3986	17.3478	20.36	28.7873	25.1401
"ENSG00000011260"	41.7773	41.1947	38.4569	32.0058	38.0105	39.3896	34.9668	39.4213	39.5419
"ENSG00000011275"	10.334	11.4708	11.2542	12.0397	11.7765	12.1877	12.2982	11.2624	10.8196
"ENSG00000011295"	37.5656	35.8774	34.9932	30.581	33.2249	32.4089	36.7999	38.0266	40.6267
"ENSG00000011304"	284.497	352.501	327.681	371.155	294.309	338.854	265.188	356.845	284.67
"ENSG00000011332"	9.70897	6.88867	7.60344	8.66792	10.0474	8.17318	9.38533	6.45429	6.1983
"ENSG00000011347"	0.218653	0.19727	0.19786	0.253629	0.224302	0.206697	0.196967	0.14339	0.211872
"ENSG00000011376"	20.7249	23.3809	24.7604	24.9426	24.9769	25.1954	22.6572	20.2589	20.47
"ENSG00000011405"	24.7701	30.9374	31.0837	30.1221	30.1615	30.3122	29.138	33.7869	30.4173
"ENSG00000011422"	4.61937	3.05457	3.60932	5.20364	5.42376	4.25815	4.30511	2.66035	2.88607
"ENSG00000011426"	35.6268	43.321	40.9173	38.1803	44.1047	45.8581	31.5187	35.4136	38.3098
"ENSG00000011451"	2.17663	1.6111	1.39425	2.11127	2.18581	2.04046	2.02165	1.52016	1.52361
"ENSG00000011454"	12.6768	14.1665	15.878	10.3749	10.1202	11.768	14.6807	16.4641	12.7735
"ENSG00000011465"	0	0	0	0	0	0.104355	0	0	0
"ENSG00000011478"	4.00182	4.09981	5.05641	6.18255	6.77237	5.46919	3.91592	2.8455	4.24927
"ENSG00000011485"	31.1185	21.7586	30.6518	33.5698	31.2041	29.3436	24.7534	27.3679	25.9667
"ENSG00000011523"	4.10038	3.96105	4.18671	3.692	3.6616	3.45175	5.69959	5.85202	5.42561
"ENSG00000011566"	26.1844	30.3995	32.1108	29.8625	31.3632	35.6055	23.2491	28.6067	28.8424
"ENSG00000011590"	0	0.0273905	0.0448727	0	0	0	0	0	0
"ENSG00000011600"	0	0	0	0	0	0	0	0	0
"ENSG00000011638"	18.1772	18.3312	20.548	26.8852	23.6557	27.9867	23.7053	23.1595	21.3293
"ENSG00000011677"	0	0	0	0	0	0	0	0	0
"ENSG00000012048"	37.7905	43.3593	47.0476	39.6907	36.9598	39.8798	38.8058	45.2411	41.5906
"ENSG00000012061"	14.0974	11.2116	15.0038	16.6054	17.5638	14.3766	14.6549	12.8425	15.7605
"ENSG00000012124"	0	0	0	0	0	0	0	0	0
"ENSG00000012171"	0.132457	0.0929992	0.177642	0.408668	0.0559118	0.139639	0.147755	0.0517936	0.110971
"ENSG00000012174"	28.0336	30.1252	29.5638	25.3159	24.866	28.5942	30.7728	37.2214	37.8171
"ENSG00000012211"	1.91162	1.71381	1.42049	3.99695	3.00978	2.166	2.99991	1.69905	2.26839
"ENSG00000012223"	0	0	0	0	0	0	0	0	0
"ENSG00000012232"	17.8067	17.5206	15.9055	14.5792	17.6215	18.0195	17.7238	22.0506	16.4243
"ENSG00000012504"	0	0	0	0	0.0611061	0	0	0	0
"ENSG00000012660"	127.662	136.88	138.527	113.768	122.94	124.671	122.244	134.221	151.156
"ENSG00000012779"	0.624513	0.143965	0.176403	0.0625186	0.0409077	0.0244157	0.200549	0.0570297	0.103725
"ENSG00000012817"	0	0	0	0	0	0	0	0	0
"ENSG00000012822"	7.43968	8.48582	8.78424	8.50222	6.72857	7.48857	12.5545	12.3366	13.3164
"ENSG00000012963"	26.3236	28.4466	26.3358	25.2361	25.2496	25.8129	24.5267	23.6516	25.991
"ENSG00000012983"	29.5714	30.0661	30.2965	24.4615	26.139	26.6355	31.4941	33.5458	34.6706
"ENSG00000013016"	0.131701	0.147701	0.106153	0	0.0105172	0	0.338386	0.172329	0.211635
"ENSG00000013275"	27.3534	23.4272	25.6673	44.7119	42.928	35.5827	31.4067	21.0817	22.7673
"ENSG00000013288"	0.204399	0.271492	0.107451	0.328376	0.222454	0.224661	0.204723	0.130828	0.219829
"ENSG00000013293"	0.00810904	0	0.0138194	0.00333322	0.0145717	0.00992611	0.00310065	0.00659257	0
"ENSG00000013297"	0.533182	0.347845	1.32865	0.18546	0.152734	0.276711	0.471096	0.836402	0.695854
"ENSG00000013306"	14.4128	16.6484	17.2002	32.1606	27.716	20.6807	19.0401	12.3338	17.4516
"ENSG00000013364"	0.465055	0.265675	0.68794	0.0786014	0.286765	0.593969	0.395208	0.357705	0.23013
"ENSG00000013374"	29.9172	35.0534	36.8635	30.6109	33.9325	33.5031	31.8787	43.9633	35.7941
"ENSG00000013375"	34.0296	40.3979	46.3846	36.5875	40.4339	48.4765	36.6874	47.6679	37.2742
"ENSG00000013392"	2.64657	3.34352	2.59107	2.58795	2.40582	2.75947	3.08354	3.49777	3.57871
"ENSG00000013441"	23.5404	25.9009	25.7292	18.6787	21.4857	23.5482	22.552	32.6775	26.0631
"ENSG00000013503"	7.69585	8.72808	8.10565	7.54962	7.90883	9.40641	7.54124	7.95986	7.75303
"ENSG00000013523"	6.45094	6.36156	5.92159	7.24875	7.25184	6.74285	7.22124	6.76762	8.1841
"ENSG00000013561"	37.1521	37.0194	39.7695	31.3354	30.7955	35.8294	34.2516	43.9057	37.5436
"ENSG00000013563"	7.96457	7.81189	7.21028	6.76314	7.05295	6.96409	7.37097	6.98191	7.72902
"ENSG00000013573"	11.6506	13.3671	13.5829	20.0135	17.9395	16.4696	13.6269	11.9215	12.0038
"ENSG00000013583"	11.2593	10.4224	11.3059	13.0038	11.9953	12.0003	14.0157	10.4726	11.6636
"ENSG00000013588"	0.111965	0.0693133	0.0214499	0.290459	0.0629412	0.0713703	0.0632884	0.00978404	0.0246954
"ENSG00000013619"	1.89563	2.13055	1.85509	0.772916	0.635047	0.677316	2.81428	2.8022	2.82628
"ENSG00000013725"	0	0	0	0	0	0	0	0	0
"ENSG00000013810"	28.8798	29.6683	32.2535	37.8258	34.2715	36.5188	26.5426	28.1252	32.8425
"ENSG00000014123"	18.1191	20.5191	20.1292	14.9195	17.212	17.0563	19.9376	25.2788	24.3115
"ENSG00000014138"	26.636	28.1416	26.7055	27.0295	24.2999	26.3969	23.2659	29.9894	27.9744
"ENSG00000014164"	0.177419	0.214186	0.248401	0.799068	0.746419	0.404965	0.287316	0.114319	0.175336
"ENSG00000014216"	3.1714	4.71708	6.02414	17.4224	15.1082	10.6697	8.48388	5.10327	4.63587
"ENSG00000014257"	0	0	0	0	0	0	0	0.120878	0.00931874
"ENSG00000014641"	225.314	228.529	225.914	221.001	214.929	238.32	234.351	275.672	226.699
"ENSG00000014824"	39.4468	43.5777	40.7845	32.3244	38.263	37.2432	37.884	49.7258	46.1496
"ENSG00000014914"	1.07859	1.02653	1.32589	0.662413	0.623523	0.675783	2.81863	2.32139	2.49463
"ENSG00000014919"	38.5855	41.7408	45.5636	41.743	41.6033	44.7956	44.5039	43.5653	43.4801
"ENSG00000015133"	12.3785	3.28543	6.6524	6.35266	5.12379	5.30117	6.3725	7.8541	4.35234
"ENSG00000015153"	11.6559	11.9098	11.3128	10.9148	13.4342	10.2601	10.4491	12.5509	11.6303
"ENSG00000015171"	21.1916	24.7559	23.7922	18.6947	19.7404	22.5525	20.5046	24.511	25.5627
"ENSG00000015285"	0.562336	0.099636	0.0220714	0.123236	0.11079	0.265839	0.0707906	0.123666	0.168507
"ENSG00000015413"	0	0	0	0	0	0	0	0	0
"ENSG00000015475"	5.40562	5.62643	5.75274	4.25297	4.55274	4.54415	4.33929	4.95292	5.34676
"ENSG00000015479"	177.206	192.239	192.013	161.576	165.585	182.286	172.474	223.347	203.019
"ENSG00000015520"	0	0.0115449	0	0	0	0	0	0	0
"ENSG00000015532"	1.47481	0.800835	0.481288	1.67335	1.21928	1.60683	1.31048	1.50306	1.67668
"ENSG00000015568"	0.614754	0.569898	0.728771	0.437265	0.513882	0.258251	0.687429	0.624325	0.142446
"ENSG00000015592"	0	0	0	0.0264056	0	0	0	0	0
"ENSG00000015676"	25.7305	30.5248	30.6029	30.3644	26.8607	33.1445	35.1647	35.0174	34.0114
"ENSG00000016082"	2.11956	1.82295	1.79146	1.76083	1.48483	1.54181	1.77343	1.23263	1.76967
"ENSG00000016391"	4.237	4.4098	4.4423	4.78656	4.61739	4.92608	3.98505	3.88263	4.05063
"ENSG00000016402"	0.383793	0.495366	0.393588	0.304917	0.24319	0.560718	0.545608	0.545846	0.499672
"ENSG00000016490"	0	0	0	0	0	0	0	0	0
"ENSG00000016602"	0.148035	0	0	0	0	0	0	0	0
"ENSG00000016864"	23.2651	22.7044	20.4577	20.1287	18.709	21.4381	21.9097	29.5573	26.3039
"ENSG00000017260"	49.3149	53.7779	56.952	51.6157	48.8513	57.9118	44.2721	51.2175	53.5605
"ENSG00000017427"	0	0.00657061	0	0	0	0	0	0	0
"ENSG00000017483"	56.5598	73.7177	71.8376	104.138	89.6964	80.1825	66.6161	62.5149	60.7098
"ENSG00000017797"	23.4829	22.2167	23.7822	22.1754	23.9708	23.4998	25.3517	27.9302	27.2404
"ENSG00000018189"	8.19713	8.06948	7.73057	6.60974	6.9094	7.44588	6.09954	7.62867	5.93745
"ENSG00000018236"	1.63019	1.81151	1.65054	0.108946	0	0.0249298	0.195603	0.0805208	0.123814
"ENSG00000018280"	0.0421363	0.01385	0.0128452	0.0415978	0.0309438	0.079204	0.233508	0.0365103	0.0774948
"ENSG00000018408"	28.3612	29.1535	31.2786	25.0296	22.5081	25.3932	36.5287	38.3981	36.924
"ENSG00000018510"	43.2307	51.8935	54.1773	40.7252	46.628	50.9086	43.2997	49.9897	47.2697
"ENSG00000018607"	0	0	0	0	0	0	0	0	0
"ENSG00000018610"	81.1669	89.8593	86.1177	86.0673	93.7545	92.7897	81.5295	65.3435	82.8897
"ENSG00000018625"	0	0	0	0	0	0	0	0	0
"ENSG00000018699"	16.2076	19.7098	16.6333	15.522	17.0986	18.3491	16.3169	15.8249	16.1739
"ENSG00000018869"	0.757097	1.02323	1.19778	0.54713	0.983823	0.916977	0.247791	0.922422	0.475897
"ENSG00000019102"	0.125425	0.0490251	0.0455658	0	0.22251	0.0346965	0.24099	0	0.145331
"ENSG00000019144"	3.09596	2.92451	2.34057	4.45555	4.02068	3.80594	4.61446	2.19771	2.87507
"ENSG00000019169"	0	0	0	0	0	0	0	0	0
"ENSG00000019186"	0	0	0	0	0	0	0	0	0
"ENSG00000019485"	1.18809	1.31226	1.4408	1.19037	1.20246	1.14959	1.74203	1.14274	1.1494
"ENSG00000019505"	0.0184098	0	0.00917915	0	0.0199459	0.0197011	0.00712737	0.00635776	0.01841
"ENSG00000019549"	0.104188	0.0526742	0.0538896	0	0	0	0.100406	0	0.0538036
"ENSG00000019582"	0	0	0	0.0467662	0	0.0599996	0.0517643	0.0187965	0.034403
"ENSG00000019991"	0	0	0.0867572	0.0500144	0.0721937	0.0237171	0	0	0
"ENSG00000019995"	5.50633	6.23321	7.35015	5.10246	4.61537	5.47988	5.52844	7.80656	7.1757
"ENSG00000020129"	2.99514	3.50918	3.1086	3.81242	3.39186	3.637	2.55808	2.11853	2.97024
"ENSG00000020181"	1.4176	0.946398	0.984572	1.40278	0.82857	0.820319	1.5239	1.16555	1.06707
"ENSG00000020219"	0	0	0	0	0	0	0.0290316	0.0196132	0
"ENSG00000020256"	3.464	3.23298	3.04287	3.63748	4.36736	3.22568	4.79858	3.30111	3.79716
"ENSG00000020426"	122.247	94.7453	87.4806	131.018	108.316	131.274	181.1	82.7809	88.8528
"ENSG00000020577"	4.98149	6.1137	6.21554	5.94326	6.71734	7.01182	6.53448	5.79641	6.11152
"ENSG00000020633"	5.84239	4.215	3.2376	4.35841	3.47269	3.50911	4.90157	3.25947	4.53956
"ENSG00000020922"	34.3017	32.2249	38.8656	26.5322	26.5496	28.5375	30.4163	43.5444	33.8233
"ENSG00000021300"	1.22344	0.989438	0.895158	0.836507	1.02867	0.87344	1.7149	1.34135	1.28407
"ENSG00000021355"	6.74195	6.08322	6.82007	7.05345	7.86064	6.94146	7.7248	7.87058	7.55123
"ENSG00000021461"	0	0	0	0	0	0.0601264	0	0	0
"ENSG00000021488"	0	0	0.0295242	0	0	0.0210176	0	0	0.0226949
"ENSG00000021574"	14.0806	16.5204	17.3641	13.6308	13.2705	15.3068	14.383	17.5458	16.3783
"ENSG00000021645"	0	0.0100079	0	0	0	0.00969418	0	0	0
"ENSG00000021762"	0.186967	0.339458	0.35739	0.387668	0.343508	0.277948	0.481083	0.454283	0.147392
"ENSG00000021776"	17.6075	19.2324	21.1688	17.8287	19.8198	20.5032	16.3218	19.7764	19.089
"ENSG00000021826"	2.02302	4.51799	2.99861	1.0078	1.18267	1.40929	7.16532	6.26993	6.41823
"ENSG00000021852"	0	0	0	0	0	0	0	0	0
"ENSG00000022267"	80.8589	73.1743	72.0167	54.8523	49.9148	55.253	89.0432	92.0442	96.1901
"ENSG00000022277"	54.8912	56.1863	65.4805	66.9423	70.4956	71.694	59.4639	66.0925	55.9889
"ENSG00000022355"	0.023194	0	0	0	0	0	0	0.0325116	0
"ENSG00000022556"	0.147786	0	0.0111153	0.0221345	0.0393526	0.287297	0	0	0
"ENSG00000022567"	3.02215	1.72883	3.10012	2.45482	2.29763	1.46556	1.5991	1.5795	1.10017
"ENSG00000022840"	35.1802	37.9854	35.3372	33.2499	37.6624	37.9521	33.7166	36.0108	38.7527
"ENSG00000022976"	2.03194	2.50519	3.20305	2.57526	3.24933	2.52629	2.67832	2.27466	2.57367
"ENSG00000023041"	17.1117	19.3199	19.8629	15.7007	17.9775	17.5629	13.9594	15.6703	17.4638
"ENSG00000023171"	2.35353	2.61578	2.73448	2.52408	2.4968	2.66509	2.14682	2.15244	2.46209
"ENSG00000023191"	5.78254	3.85728	5.28103	11.7817	8.83079	7.45241	6.61611	6.00331	5.1297
"ENSG00000023228"	65.6071	72.282	71.7823	56.7231	61.5316	63.3648	61.7801	91.3394	73.5071
"ENSG00000023287"	16.0463	17.623	19.8048	14.3702	15.0318	16.9756	17.8411	24.149	22.7912
"ENSG00000023318"	12.605	15.5686	16.0198	12.3228	14.7794	15.4295	11.0511	16.5885	15.9701
"ENSG00000023330"	23.6784	22.9228	21.8148	27.8204	24.9437	25.2637	20.5117	16.9826	20.0829
"ENSG00000023445"	0.201747	0.160368	0.386531	0.319433	0.235573	0.193026	0.126145	0.101462	0.213523
"ENSG00000023516"	11.0691	13.6757	14.2734	11.044	11.2683	13.1251	11.8207	14.9617	14.5861
"ENSG00000023572"	11.5265	9.6666	9.86786	6.7968	7.53755	6.17569	11.0574	7.50736	10.1328
"ENSG00000023608"	7.61842	9.46992	9.55017	8.62042	9.96085	9.8486	8.13014	11.1511	11.0567
"ENSG00000023697"	40.6895	37.4159	37.1922	42.0779	38.9154	38.9811	42.7418	41.5424	41.0357
"ENSG00000023734"	154.24	150.536	148.374	142.352	147.125	151.104	142.194	135.633	161.716
"ENSG00000023839"	0.197264	0.127166	0.151451	0.0525724	0.0937965	0.472981	0.160083	0.0831813	0.131447
"ENSG00000023892"	0	0.0188178	0.0327378	0	0	0	0	0.011759	0.0113347
"ENSG00000023902"	8.26501	8.03121	6.06186	7.17235	7.78444	7.65607	5.98859	7.02514	8.327
"ENSG00000023909"	10.4889	11.9688	11.0525	10.9138	11.154	11.8185	9.78346	9.50259	11.5666
"ENSG00000024048"	7.31405	8.68935	8.79026	7.04186	7.42527	7.93883	6.86327	8.18669	7.77711
"ENSG00000024422"	0.397768	0.462099	0.401481	0.981528	0.792782	0.862542	0.834601	0.363152	0.457899
"ENSG00000024526"	46.1561	51.2337	53.066	44.6559	46.8849	50.2359	41.5529	54.3213	52.7926
"ENSG00000024862"	8.54867	9.63051	9.24594	8.66462	9.08072	9.64565	9.60222	12.7703	10.295
"ENSG00000025039"	19.7525	21.4205	20.3961	16.7299	17.4349	18.8823	19.8063	23.616	20.3779
"ENSG00000025156"	15.016	17.507	16.6146	13.363	13.9644	16.1105	12.922	18.3494	17.2333
"ENSG00000025293"	30.2766	34.3274	38.7021	32.1224	34.0986	36.0699	40.2031	37.1441	34.2771
"ENSG00000025423"	2.94902	4.44506	3.05948	4.2224	4.64439	3.52803	2.63551	3.5302	2.77581
"ENSG00000025434"	3.06828	3.10236	3.15435	5.45714	5.53644	3.7302	3.69204	2.74968	3.50554
"ENSG00000025708"	0.369777	0.317089	0.336854	0.494823	0.510836	0.441251	0.449427	0.355291	0.327152
"ENSG00000025770"	5.6385	6.26884	7.54488	10.844	10.675	10.594	7.69397	5.4874	7.96492
"ENSG00000025772"	25.9484	25.6654	27.9	26.7295	26.3952	26.7098	28.019	21.936	27.2453
"ENSG00000025796"	45.8584	51.6739	59.1822	41.2904	49.3384	54.975	40.3556	55.5101	54.0667
"ENSG00000025800"	21.9136	26.0854	24.9551	23.6196	23.5881	24.8948	22.8851	28.7035	19.4367
"ENSG00000026025"	117.098	105.872	94.8016	100.17	106.152	94.0127	130.676	99.2031	126.966
"ENSG00000026036"	0.0543409	0.057514	0.0664369	0.121107	0.0619913	0.0559972	0.0340283	0.0254195	0.00637969
"ENSG00000026103"	2.65325	3.2161	2.84434	2.50611	2.35461	2.32887	2.37677	3.08467	3.16963
"ENSG00000026297"	7.86737	7.15787	6.74859	7.1766	9.25818	7.22328	6.34031	7.69285	7.89832
"ENSG00000026508"	1.7863	3.10789	2.97473	0.18308	1.9017	0.270025	0.238494	0.242937	0.128025
"ENSG00000026559"	1.38377	1.50939	0.860915	0.909987	1.03867	0.932788	0.868422	0.602193	0.988247
"ENSG00000026652"	6.10567	4.94166	7.45088	7.05774	6.4312	5.83319	7.75694	8.55988	7.73376
"ENSG00000026751"	0.011386	0	0	0	0	0.0093815	0	0.00922084	0
"ENSG00000026950"	2.09821	1.77292	2.23311	1.09803	1.22864	1.50603	2.12088	3.41821	2.78068
"ENSG00000027001"	11.1364	11.3035	10.9828	10.783	10.6805	10.9358	9.78003	9.56947	11.3099
"ENSG00000027075"	0.213228	0.680954	0.27566	0.0519837	0.386677	0.697229	0.541678	0.263794	0.139948
"ENSG00000027644"	0	0	0	0	0	0	0	0	0.00568658
"ENSG00000027697"	15.7193	17.5714	17.0671	17.1089	17.529	19.6355	15.4485	17.1721	17.8808
"ENSG00000027847"	1.61061	1.55861	1.01518	1.69169	1.47463	1.45099	0.835197	0.77054	0.908555
"ENSG00000027869"	0.0799475	0.0681855	0.0924653	0.256768	0.151095	0.091316	0.266815	0.193027	0.185436
"ENSG00000028116"	14.4853	17.8124	18.316	16.9271	15.6356	18.2218	13.5892	14.961	13.8662
"ENSG00000028137"	0.165716	0.276098	0.14111	0.166738	0.112792	0.069417	0.122415	0.155797	0.167895
"ENSG00000028203"	63.969	72.5454	79.3642	61.4665	66.4583	70.1868	74.4698	94.7604	68.9535
"ENSG00000028277"	0.251186	0.0779525	0.0970883	0.296483	0.20105	0.290594	0.232418	0.183009	0.0712379
"ENSG00000028310"	10.3321	10.4585	10.988	12.0506	11.5725	12.258	11.8728	10.1441	9.63683
"ENSG00000028528"	46.9182	44.6854	43.3973	40.1701	40.3448	38.095	41.4155	45.8285	46.9226
"ENSG00000028839"	11.9396	8.28752	8.64949	9.67321	11.7745	7.91587	10.1588	14.5871	10.9134
"ENSG00000029153"	13.6157	14.1457	14.0952	11.384	11.7818	13.6756	12.3438	15.4172	15.321
"ENSG00000029363"	129.463	157.968	156.741	123.066	134.928	154.417	122.77	160.293	126.377
"ENSG00000029364"	26.9022	29.2658	27.126	23.4452	23.4323	26.1367	30.0744	29.6373	27.3185
"ENSG00000029534"	0.112542	0.0886229	0.247945	0.192007	0.582984	0.173478	0.482524	0.0879401	0.160469
"ENSG00000029559"	0.0121009	0	0.0195098	0	0	0	0	0	0
"ENSG00000029639"	9.7528	8.75318	8.65199	8.62692	8.01643	7.02763	9.74274	9.37672	9.61882
"ENSG00000029725"	23.2747	26.3108	23.0775	19.7087	20.8229	23.3846	21.9239	27.7058	27.4446
"ENSG00000029993"	475.224	624.167	579.375	515.59	594.911	618.433	499.524	654.794	470.431
"ENSG00000030066"	47.1852	50.5592	52.9622	47.6806	46.8001	53.8282	40.4494	46.2776	46.5747
"ENSG00000030110"	26.2932	26.7572	26.5277	32.283	31.7352	28.7526	21.5219	16.5532	26.0276
"ENSG00000030304"	0	0	0	0	0	0	0	0	0
"ENSG00000030419"	0.109431	0.119871	0.121422	0.0395852	0.0225843	0.079724	0.122562	0.175951	0.188549
"ENSG00000030582"	5.59465	6.90389	7.73423	14.8736	11.5601	8.08912	9.11201	8.04684	7.15596
"ENSG00000031003"	12.7179	16.6783	15.3787	12.3475	12.8832	15.0812	11.1333	12.1345	13.3389
"ENSG00000031081"	2.28621	1.94136	2.91497	2.04486	3.0715	1.61156	2.24558	2.11187	2.23913
"ENSG00000031691"	14.5674	15.9251	16.4199	12.8395	13.7399	14.2944	13.9385	16.5972	15.8355
"ENSG00000031698"	98.8816	104.739	109.438	122.977	124.522	124.562	135.654	115.875	119.333
"ENSG00000031823"	29.3995	26.6789	31.5228	39.7161	58.3822	34.8571	27.9997	28.9328	28.6042
"ENSG00000032219"	5.28368	5.2718	5.98606	4.49995	5.53495	5.23606	5.47877	8.49297	7.39501
"ENSG00000032389"	4.0696	3.79414	4.77933	6.18242	5.38006	4.80401	7.64691	3.54502	4.13435
"ENSG00000032444"	3.36004	2.34474	3.36026	6.71747	3.26368	5.17458	3.35282	3.50363	1.61819
"ENSG00000032742"	7.1938	7.88333	6.50615	7.28482	7.2366	8.47346	6.87869	8.30184	9.63489
"ENSG00000033011"	9.00998	8.96617	9.38379	9.69941	10.002	9.51092	8.03839	6.61242	7.54388
"ENSG00000033030"	17.1267	16.492	17.926	14.5937	16.9602	16.8102	14.7663	14.6404	16.6062
"ENSG00000033050"	36.222	37.4005	38.5991	36.5206	41.1646	38.2818	30.8256	31.9987	32.5882
"ENSG00000033100"	0.947677	0.9671	1.22774	1.44059	1.6594	1.25366	1.42834	0.892953	0.96586
"ENSG00000033122"	1.89051	1.74062	1.79053	1.78643	1.4396	1.76253	0.580124	0.925904	0.844105
"ENSG00000033170"	27.7736	36.9429	33.0206	26.6907	28.3826	29.155	27.3881	29.9708	29.7246
"ENSG00000033178"	37.5296	32.0912	35.455	38.4231	43.057	42.4152	34.7549	44.0661	31.3713
"ENSG00000033327"	7.02983	8.80163	9.7481	13.3973	12.786	13.3367	10.6626	9.12199	10.1231
"ENSG00000033627"	16.4443	20.0137	19.3116	16.8787	18.6069	18.9363	15.8548	23.8901	19.0261
"ENSG00000033800"	56.3439	56.8365	60.2885	54.8542	53.4808	46.4354	65.012	79.764	57.5727
"ENSG00000033867"	22.329	25.0417	25.239	19.7344	19.1894	22.0358	24.3728	30.2458	28.7786
"ENSG00000034053"	2.29603	1.96919	1.92791	3.12172	2.03588	1.93025	2.39029	2.32823	2.28756
"ENSG00000034152"	3.3724	4.69213	3.94596	5.78866	5.36734	5.52987	3.70235	2.96663	3.84567
"ENSG00000034239"	0	0	0	0	0	0	0	0	0
"ENSG00000034510"	1132	1178	1099.66	1186.43	1324.93	1184.4	1036.38	1261.65	1101.13
"ENSG00000034533"	4.55711	4.45073	4.18073	4.1899	4.77504	5.2715	4.7169	6.24914	4.04472
"ENSG00000034677"	9.60708	8.87425	10.115	8.03347	12.6872	7.71171	10.5354	15.2647	12.2506
"ENSG00000034693"	20.7562	20.8394	22.2336	19.4416	21.128	21.6236	17.0715	21.6006	19.0288
"ENSG00000034713"	56.31	50.4818	44.7153	48.6562	51.234	46.593	51.8092	44.5185	56.0247
"ENSG00000034971"	0	0	0	0	0	0	0	0	0
"ENSG00000035115"	5.13323	5.89532	8.57484	3.19114	4.22998	4.96277	9.13961	8.68268	7.96553
"ENSG00000035141"	71.0844	75.4624	69.8864	67.2486	79.7024	76.1161	57.6916	58.363	67.5722
"ENSG00000035403"	30.7381	32.2851	31.9394	31.5912	31.9185	33.1838	31.7206	29.9564	30.4326
"ENSG00000035499"	29.8201	30.7645	30.8411	30.4275	32.9606	34.5872	26.7766	32.5965	32.9005
"ENSG00000035664"	1.72476	2.63984	1.55654	3.01059	1.96167	2.56011	2.69433	2.7989	2.83223
"ENSG00000035681"	13.9917	14.6988	15.9321	13.6119	12.3361	15.6366	11.4428	13.4403	12.6893
"ENSG00000035687"	37.6049	39.9248	42.0677	33.5578	38.6628	37.9487	34.2207	34.6798	43.2497
"ENSG00000035720"	0	0	0	0	0	0	0	0	0
"ENSG00000035862"	15.6274	13.0465	12.7214	12.9944	14.8272	14.1687	13.2563	11.6358	13.1593
"ENSG00000035928"	45.4807	42.9272	45.3598	42.2042	46.3841	48.8909	41.2344	49.7783	43.8989
"ENSG00000036054"	29.9472	35.0954	31.4821	33.2447	29.7168	34.36	26.5058	28.8577	27.587
"ENSG00000036257"	46.1084	49.6238	47.1096	43.7887	50.508	51.646	43.4089	50.7459	47.9042
"ENSG00000036448"	0.703309	0.813384	0.591452	0.446171	0.558514	0.243347	1.02235	0.639112	0.786472
"ENSG00000036473"	0.0196464	0.0311211	0	0	0.159088	0	0.0223012	0	0
"ENSG00000036530"	0.0219227	0.00554372	0.0173406	0.0210217	0.0483892	0.0168682	0.0246312	0.0175857	0.0216864
"ENSG00000036549"	22.1237	28.3724	26.2137	22.7309	26.2289	25.5434	22.9044	30.4792	28.1074
"ENSG00000036565"	0	0	0	0	0	0	0	0	0
"ENSG00000036672"	1.91756	2.39061	3.10443	2.71777	2.55762	1.60954	4.19795	3.34973	2.61704
"ENSG00000036828"	0.043555	0.0171497	0.0352342	0.0134369	0.0336212	0.00954917	0.0100435	0.0156678	0.0200335
"ENSG00000037042"	0	0.0265405	0	0.210492	0.0605772	0.0365203	0	0.0169077	0.0325613
